smiles,p_activity
Cc1cc(C)c(c(C)c1)S(=O)(=O)N1CCC(CC1)C(=O)NNc1ccccc1Cl,7.4736607226101555
Cc1cc(C)c(c(C)c1)S(=O)(=O)N1CCC(CC1)C(=O)Nc1cccc2ccccc12,6.698970004336019
Cc1cc(C)c(c(C)c1)S(=O)(=O)N1CCC(CC1)NC(=O)C1CCCCCC1,7.657577319177793
Cc1cc(C)cc(c1)S(=O)(=O)N1CCC(CC1)C(=O)NC1CCCCCC1,5.698970004336019
Cc1cc(C2CCN(CC2)C(=O)NC2CCCCC2)n(n1)-c1ccc(cc1)S(C)(=O)=O,5.459545386328588
Cc1cc(C2CCN(CC2)C(=O)NC2CCCCC2)n(n1)-c1ccc(cc1)S(N)(=O)=O,6.560667306169737
Cc1cc(C2CCN(CC2)C(=O)Nc2ccc(C)cc2)n(n1)-c1ccc(cc1)S(N)(=O)=O,6.649751981665837
Cc1cc(C2CCN(CC2)C(=O)Nc2ccccc2)n(n1)-c1ccc(cc1)S(C)(=O)=O,6.657577319177793
Cc1cc(C2CCN(CC2)C(=O)Nc2ccccc2)n(n1)-c1ccc(cc1)S(N)(=O)=O,4.777309535288659
Cc1cc(CNC(=O)NC23CC4CC(C)(CC(C)(C4)C2)C3)on1,6.910094888560602
Cc1cc(CNC(=O)NC23CC4CC(CC(C4)C2)C3)no1,5.809388202186395
Cc1cc(CNC(=O)NCC23CC4CC(CC(C4)C2)C3)on1,8.173925197299173
Cc1cc(F)ccc1S(=O)(=O)N1CCC(CC1)C(=O)NC1CCCCCC1,7.7447274948966935
Cc1cc(NC(=O)C2CCCN(C2)S(=O)(=O)c2c[nH]cn2)ccc1Br,7.361510743045363
Cc1cc(NC(=O)N2CCC3(C2)CCN(CC3)C(=O)c2c(F)cccc2F)ccc1Cl,8.468521082957745
Cc1cc(NC(=O)NC23CC4CC(CC(C4)C2)C3)no1,6.866461091629782
Cc1cc(NC(=O)NC23CC4CC(CC(C4)C2)C3)on1,6.931814138253838
Cc1cc(NC(=O)NC2C3CC4CC(C3)CC2C4)no1,8.301029995663981
Cc1cc(NC(=O)Nc2cc(Cl)cc(Cl)c2)ccc1OCc1nc2ccccc2s1,9.096910013008056
Cc1cc(NC(=O)Nc2ccc(Cl)c(Cl)c2)ccc1OCc1nc2ccccc2s1,9.221848749616356
Cc1cc(NC(=O)Nc2ccc(Cl)cc2)ccc1OCc1nc2ccccc2s1,8.387216143280265
Cc1cc(NC(=O)Nc2cccc(Cl)c2)ccc1OCc1nc2ccccc2s1,8.698970004336019
Cc1cc(NC(=O)Nc2ccccc2)ccc1OCc1nc2ccccc2s1,8.187086643357144
Cc1cc(NC(=O)Nc2ccccc2Cl)ccc1OCc1nc2ccccc2s1,7.455931955649724
Cc1cc(NC2C3CC4CC(C3)CC2C4)n2nnnc2n1,6.639785386704648
Cc1cc(NS(=O)(=O)c2ccc(NC(=O)NC34CC5CC(CC(C5)C3)C4)cc2)no1,6.534617148551582
Cc1cc(NS(=O)(=O)c2ccc(Nc3nc(cs3)-c3sc(NC(=O)c4ccccc4)nc3C)cc2)no1,7.703334809738469
Cc1cc(O)c2C(=O)c3c(O)cc(O)cc3C(=O)c2c1,4.438898616350944
Cc1cc(O)c2C(=O)c3c(O)cccc3[C@@H]([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c2c1,4.806875401645539
Cc1cc(OCc2nc3ccccc3s2)ccc1NC(=O)Nc1cc(Cl)cc(Cl)c1,7.698970004336019
Cc1cc(OCc2nc3ccccc3s2)ccc1NC(=O)Nc1ccc(Cl)c(Cl)c1,7.638272163982407
Cc1cc(OCc2nc3ccccc3s2)ccc1NC(=O)Nc1ccc(Cl)cc1,8.2839966563652
Cc1cc(OCc2nc3ccccc3s2)ccc1NC(=O)Nc1cccc(Cl)c1,7.795880017344075
Cc1cc(OCc2nc3ccccc3s2)ccc1NC(=O)Nc1ccccc1,7.207608310501746
Cc1cc(OCc2nc3ccccc3s2)ccc1NC(=O)Nc1ccccc1Cl,5.823908740944319
Cc1cc(c(C)cc1Cl)S(=O)(=O)N1CCC(CC1)C(=O)NCc1ccc(Cl)cc1Cl,7.283162276700476
Cc1cc(c(C)n1CC1CCCO1)-c1csc(N)n1,3.7099653886374817
Cc1cc(cc(C)n1)N1CCN(Cc2ccc(s2)C(=O)NCc2ccc(Cl)cc2Cl)CC1,8.275724130399212
Cc1cc(ccc1CNC(=O)c1ccc(cc1)C(C)(C)C)C(O)=O,6.167491087293763
Cc1cc(ccc1N(CC(=O)N1CCOCC1)C(=O)Nc1ccc(Cl)cc1)C(=O)Nc1ccc(Cl)cc1,8.769551078621726
Cc1cc(ccc1N(CCN1CCCC1)C(=O)Nc1ccc(Cl)cc1)C(=O)Nc1ccc(Cl)cc1,10.522878745280337
Cc1cc(ccc1N(CCN1CCCC1)C(=O)Nc1ccc(Cl)cc1)C(=O)Nc1ccc(F)cn1,9.045757490560675
Cc1cc(ccc1N(CCN1CCCC1)C(=O)Nc1ccc(Cl)cc1)C(=O)Nc1ccc2OCOc2c1,8.187086643357144
Cc1cc(ccc1N(CCN1CCCC1=O)C(=O)Nc1ccc(Cl)cc1)C(=O)Nc1ccc(Cl)cc1,9.301029995663981
Cc1cc(ccc1N(CCN1CCCC1=O)C(=O)Nc1ccc(Cl)cc1)C(=O)Nc1ccc(F)cn1,9.096910013008056
Cc1cc(ccc1N(CCN1CCCC1=O)C(=O)Nc1ccc(Cl)cc1)C(=O)Nc1ccc2OCOc2c1,9.522878745280337
Cc1cc(ccc1N(CCN1CCCCC1)C(=O)Nc1ccc(Cl)cc1)C(=O)Nc1ccc(Cl)cc1,8.638272163982407
Cc1cc(ccc1N(CCN1CCOCC1)C(=O)Nc1ccc(Cl)cc1)C(=O)Nc1ccc(F)cn1,9.045757490560675
Cc1cc(ccc1N(CCN1CCOCC1)C(=O)Nc1ccc(Cl)cc1)C(=O)Nc1ccc(nc1)C(F)(F)F,8.167491087293763
Cc1cc(ccc1N(CCN1CCOCC1)C(=O)Nc1ccc(Cl)cc1)C(=O)Nc1ccc2OCOc2c1,9.0
Cc1cc(ccc1N(CCN1CCOCC1)C(=O)Nc1ccc(Cl)cc1)C(=O)Nc1ccccn1,7.958607314841775
Cc1cc(ccc1N(CCN1CCOCC1)C(=O)Nc1ccc(Cl)cc1)C(=O)Nc1cnn(C)c1,7.721246399047171
Cc1cc(ccc1N(CCN1CCOCC1=O)C(=O)Nc1ccc(Cl)cc1)C(=O)Nc1ccc(Cl)cc1,9.522878745280337
Cc1cc(ccc1N(CCN1CCS(=O)(=O)CC1)C(=O)Nc1ccc(Cl)cc1)C(=O)Nc1ccc(Cl)cc1,8.075720713938118
Cc1cc(ccc1N(CCN1CCSCC1)C(=O)Nc1ccc(Cl)cc1)C(=O)Nc1ccc(Cl)cc1,8.130768280269024
Cc1cc(ccc1N(CCN1CC[S+]([O-])CC1)C(=O)Nc1ccc(Cl)cc1)C(=O)Nc1ccc(Cl)cc1,8.05551732784983
Cc1cc(nn1CCCNC(=O)c1ccc(CN2CCN(CC2)C(=O)c2c(C)cc(=O)oc2C)s1)C(F)(F)F,8.530177984021837
Cc1cc(no1)C(=O)N1CCC2(CC1)CN(CCO2)C(=O)Nc1ccc(OC(F)(F)F)cc1,8.853871964321762
Cc1cc(no1)C(=O)N1CCC2(CCN(C2)C(=O)Nc2ccc(OC(F)(F)F)cc2)CC1,9.397940008672037
Cc1cc(no1)C1CCCN1C(=O)NCC12CC3CC(CC(C3)C1)C2,6.280668713016274
Cc1cc(on1)C1CCCN1C(=O)NCC12CC3CC(CC(C3)C1)C2,7.040958607678906
Cc1cc(sc1CN1CCN(CC1)C(=O)c1c(C)cc(=O)oc1C)C(=O)NCCC(C)(C)C,9.096096473309837
Cc1cc(sc1CN1CCN(CC1)C(=O)c1c(C)cc(=O)oc1C)C(=O)NCc1cccc2OCCOc12,9.09528445472132
Cc1cc(sc1CN1CCN(CC1)C(=O)c1c(C)cc(=O)oc1C)C(=O)NCc1ccccc1OC(F)(F)F,8.7281583934635
Cc1cc2cc(ccc2n1Cc1cccc(F)c1)C(=O)NCc1ccc(CS(=O)(=O)C2CC2)cc1C(F)(F)F,7.455931955649724
Cc1ccc(C)c(NS(=O)(=O)c2cc(ccc2C)C(=O)NCCSC2CCCCC2)c1,7.838631997765026
Cc1ccc(CCNC(=O)Cc2ccc(Oc3ccccc3)cc2)cc1,5.958607314841775
Cc1ccc(CNC(=O)N2CCCC(CO)C2)cc1,5.537602002101044
Cc1ccc(CNC(=O)c2cnc(CN3CCN(CC3)C(=O)c3ncccc3O)s2)c(Cl)c1,7.0798766737092755
Cc1ccc(CNCCc2ccccc2F)s1,5.045757490560675
Cc1ccc(NC(=O)N(CCN2CCOCC2)c2ccc3nc(N)sc3c2)cc1,8.080921907623926
Cc1ccc(NC(=O)NC2CCCCC2)cc1Cl,7.151810883008602
Cc1ccc(NC(=O)NC2CCCCCCC2)cc1Cl,9.397940008672037
Cc1ccc(NC(=O)NCC23CC4CC(CC(C4)C2)C3)cc1Cl,9.397940008672037
Cc1ccc(NC(=O)NCc2cccc(F)c2)cc1Cl,7.779891911959945
Cc1ccc(O)c(n1)C(=O)N1CCN(Cc2ccc(s2)C(=O)NCc2ccccc2OC(F)(F)F)CC1,8.595166283380062
Cc1ccc(OC2CCN(CC2)C(=O)N[C@H]2C[C@@H]2c2ccccc2)cc1,7.853871964321762
Cc1ccc(SCC(=O)c2ccc3NC(=O)Cc3c2)cc1,5.151810883008601
Cc1ccc(c(C)c1)S(=O)(=O)N1CCC(CC1)C(=O)NC12CC3CC(CC(C3)C1)C2,8.769551078621726
Cc1ccc(c(C)c1)S(=O)(=O)N1CCC(CC1)C(=O)NC1CC1,8.337242168318426
Cc1ccc(c(C)c1)S(=O)(=O)N1CCC(CC1)C(=O)NC1CCC1,7.537602002101044
Cc1ccc(c(C)c1)S(=O)(=O)N1CCC(CC1)C(=O)NC1CCCC1,8.2839966563652
Cc1ccc(c(C)c1)S(=O)(=O)N1CCC(CC1)C(=O)NC1CCCCC1,6.991399828238082
Cc1ccc(c(C)c1)S(=O)(=O)N1CCC(CC1)C(=O)NC1CCCCCC1,8.795880017344075
Cc1ccc(c(C)c1)S(=O)(=O)N1CCC(CC1)C(=O)NC1CCCCCCC1,8.55284196865778
Cc1ccc(c(C)c1)S(=O)(=O)N1CCC(CC1)C(=O)NC1CCCc2ccccc12,7.3872161432802645
Cc1ccc(c(C)c1)S(=O)(=O)N1CCC(CC1)C(=O)NC1CCN(CC1)C(=O)OC(C)(C)C,6.580044251510242
Cc1ccc(c(C)c1)S(=O)(=O)N1CCC(CC1)C(=O)NCC1CCCCC1,8.236572006437063
Cc1ccc(c(C)c1)S(=O)(=O)N1CCC(CC1)C(=O)NCc1ccc(Cl)cc1Cl,7.328827157284917
Cc1ccc(c(C)c1)S(=O)(=O)N1CCC(CC1)C(=O)N[C@H]1C[C@@H]1c1ccccc1,5.161150909262744
Cc1ccc(c(C)c1)S(=O)(=O)N1CCC(CC1)C(=O)Nc1cc(Cl)cc(Cl)c1,7.6020599913279625
Cc1ccc(c(C)c1)S(=O)(=O)N1CCC(CC1)C(=O)Nc1ccc(Br)cc1,7.346787486224656
Cc1ccc(c(C)c1)S(=O)(=O)N1CCC(CC1)C(=O)Nc1ccc(Cl)c(Cl)c1,7.259637310505756
Cc1ccc(c(C)c1)S(=O)(=O)N1CCC(CC1)C(=O)Nc1ccc(Cl)c(c1)C(F)(F)F,7.107905397309519
Cc1ccc(c(C)c1)S(=O)(=O)N1CCC(CC1)C(=O)Nc1ccc(Cl)cc1,5.657577319177793
Cc1ccc(c(C)c1)S(=O)(=O)N1CCC(CC1)C(=O)Nc1ccc(F)cc1,6.537602002101044
Cc1ccc(c(C)c1)S(=O)(=O)N1CCC(CC1)C(=O)Nc1ccc(N2CCCCC2)c(c1)C(N)=O,7.366531544420413
Cc1ccc(c(C)c1)S(=O)(=O)N1CCC(CC1)C(=O)Nc1ccc(O)cc1,9.397940008672037
Cc1ccc(c(C)c1)S(=O)(=O)N1CCC(CC1)C(=O)Nc1ccc(OC(F)(F)F)cc1,7.638272163982407
Cc1ccc(c(C)c1)S(=O)(=O)N1CCC(CC1)C(=O)Nc1ccc(Oc2ccccc2)cc1,7.698970004336019
Cc1ccc(c(C)c1)S(=O)(=O)N1CCC(CC1)C(=O)Nc1ccc(cc1)C(F)(F)F,7.522878745280337
Cc1ccc(c(C)c1)S(=O)(=O)N1CCC(CC1)C(=O)Nc1ccc(cc1)C(O)=O,7.769551078621726
Cc1ccc(c(C)c1)S(=O)(=O)N1CCC(CC1)C(=O)Nc1ccc(cc1)N1CCCCC1,7.698970004336019
Cc1ccc(c(C)c1)S(=O)(=O)N1CCC(CC1)C(=O)Nc1ccc(cc1)N1CCOCC1,6.6020599913279625
Cc1ccc(c(C)c1)S(=O)(=O)N1CCC(CC1)C(=O)Nc1ccc(cc1)S(=O)(=O)C(F)(F)F,8.795880017344075
Cc1ccc(c(C)c1)S(=O)(=O)N1CCC(CC1)C(=O)Nc1ccc(cc1)[N+]([O-])=O,7.920818753952375
Cc1ccc(c(C)c1)S(=O)(=O)N1CCC(CC1)C(=O)Nc1ccc2OCOc2c1,8.2839966563652
Cc1ccc(c(C)c1)S(=O)(=O)N1CCC(CC1)C(=O)Nc1ccc2cc(ccc2c1)C(O)=O,9.221848749616356
Cc1ccc(c(C)c1)S(=O)(=O)N1CCC(CC1)C(=O)Nc1ccc2ccccc2c1,8.080921907623926
Cc1ccc(c(C)c1)S(=O)(=O)N1CCC(CC1)C(=O)Nc1ccc2ncccc2c1,7.886056647693163
Cc1ccc(c(C)c1)S(=O)(=O)N1CCC(CC1)C(=O)Nc1cccc(c1)C(F)(F)F,6.1938200260161125
Cc1ccc(c(C)c1)S(=O)(=O)N1CCC(CC1)C(=O)Nc1cccc2cccnc12,8.221848749616356
Cc1ccc(c(C)c1)S(=O)(=O)N1CCC(CC1)C(=O)Nc1cccc2cnccc12,7.638272163982407
Cc1ccc(c(C)c1)S(=O)(=O)N1CCC(CC1)C(=O)Nc1ccccc1,8.161150909262744
Cc1ccc(c(C)c1)S(=O)(=O)N1CCC(CC1)C(=O)Nc1ccccc1Br,9.221848749616356
Cc1ccc(c(C)c1)S(=O)(=O)N1CCC(CC1)C(=O)Nc1ccccc1C,7.698970004336019
Cc1ccc(c(C)c1)S(=O)(=O)N1CCC(CC1)C(=O)Nc1ccccc1Cl,8.060480747381382
Cc1ccc(c(C)c1)S(=O)(=O)N1CCC(CC1)C(=O)Nc1ccccc1F,8.958607314841775
Cc1ccc(c(C)c1)S(=O)(=O)N1CCC(CC1)C(=O)Nc1ccccc1O,8.920818753952375
Cc1ccc(c(C)c1)S(=O)(=O)N1CCC(CC1)C(=O)Nc1cnc2ccccc2c1,8.638272163982407
Cc1ccc(cc1)-c1cc(CCCNC(=O)Nc2cccc(c2)C(F)(F)F)nn1-c1ccc(cc1)S(N)(=O)=O,8.0
Cc1ccc(cc1)-c1cc(CNC(=O)NC23CC4CC(C)(CC(C)(C4)C2)C3)no1,7.585026652029182
Cc1ccc(cc1)-c1cc(CNC(=O)NCC23CC4CC(CC(C4)C2)C3)no1,7.823908740944319
Cc1ccc(cc1)-c1cc(nn1-c1ccc(cc1)S(N)(=O)=O)C(F)(F)F,3.743354401955548
Cc1ccc(cc1)-c1csc(n1)-c1ccc(NC(=O)C2CCN(CC2)S(=O)(=O)c2ccccc2Cl)cc1,8.602059991327963
Cc1ccc(cc1)C(=O)N1CCC(CC1)C(=O)NC1CCCCCC1,6.022276394711152
Cc1ccc(cc1)C(=O)Oc1cccc2oc(=O)[nH]c12,5.97061622231479
Cc1ccc(cc1)S(=O)(=O)N1CCC(CC1)C(=O)NC1CCCCCC1,6.2441251443275085
Cc1ccc(cc1)S(=O)(=O)N1CCC(CC1)NC(=O)Nc1ccc(OC(F)(F)F)cc1,9.397940008672037
Cc1ccc(cc1)S(=O)(=O)N1CCN(CCCCOc2cccc(NC(=O)NC34CC5CC(CC(C5)C3)C4)c2)CC1,8.481486060122112
Cc1ccc(cc1S(=O)(=O)N1CCC(CC1)C(=O)NC1CCCCCC1)[N+]([O-])=O,7.494850021680094
Cc1ccc(s1)C(=O)N1CCN(Cc2ccc(s2)C(=O)NCc2ccc(Cl)cc2Cl)CC1,8.688246138944246
Cc1ccc(s1)C(=O)N1CCN(Cc2ccc(s2)C(=O)NCc2ccccc2C(F)(F)F)CC1,8.684029654543082
Cc1ccc2NC(=O)CSc2c1,4.304518323509803
Cc1ccc2c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3ccccc3c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c2c1,6.522878745280337
Cc1ccc2nc(c(NC3CCCCC3)n2c1)-c1ccc(OCC2CCN(CC2)C(=O)Nc2ccc(Cl)cc2)cc1,6.97469413473523
Cc1ccc2nc(c(NC3CCCCC3)n2c1)-c1ccc(OCCCNC(=O)Nc2ccc(cc2)C(F)(F)F)c(Cl)c1,6.723538195826755
Cc1ccc2nc(c(NC3CCCCC3)n2c1)-c1ccc(OCCCNC(=O)Nc2ccc(cc2)C(F)(F)F)cc1,7.207608310501746
Cc1ccc2nc(c(NC3CCCCC3)n2c1)-c1ccc(cc1)N1CCOCC1,7.229147988357855
Cc1ccc2sc(nc2c1)-c1ccc(NC(=O)C2CCN(CC2)S(=O)(=O)c2ccccc2Cl)cc1,8.060480747381382
Cc1cccc(C)c1NC(=O)N[C@H]1CC[C@H](CC1)Oc1ccc(F)cc1,5.920818753952375
Cc1cccc(NC(=O)N(CCN2CCOCC2)c2ccc3nc(N)sc3c2)c1,6.995678626217357
Cc1cccc(NC(=O)NC23CC4CC(CC(C4)C2)C3)c1,8.214670164989233
Cc1cccc(OC2CCN(CC2)C(=O)N[C@H]2C[C@@H]2c2ccccc2)c1,8.050609993355087
Cc1cccc(c1)C(=O)N1CCC(CC1)C(=O)NC1CCCCCC1,6.107905397309519
Cc1cccc(c1)S(=O)(=O)N1CCC(CC1)C(=O)NC1CCCCCC1,5.769551078621726
Cc1cccc(n1)C(=O)N1CCN(Cc2ccc(s2)C(=O)NCc2ccccc2OC(F)(F)F)CC1,8.586700235918748
Cc1cccc(n1)C(=O)N1CCN(Cc2ncc(s2)C(=O)NCc2ccc(Cl)cc2Cl)CC1,7.8297382846050425
Cc1ccccc1CNC(=O)N1CCCC(CO)C1,5.823908740944319
Cc1ccccc1CO[C@@H]1CC[C@@H](CC1)NC(=O)NC12CC3CC(CC(C3)C1)C2,8.468521082957745
Cc1ccccc1CO[C@H]1CC[C@@H](CC1)NC(=O)NC12CC3CC(CC(C3)C1)C2,8.795880017344075
Cc1ccccc1N(CC(=O)NN=Cc1ccccc1Cl)C(=O)c1ccccc1,6.576426480267264
Cc1ccccc1NS(=O)(=O)c1cc(ccc1C)C(=O)NCCSC1CCCCC1,7.518557371497695
Cc1ccccc1OC1CCN(CC1)C(=O)N[C@H]1C[C@@H]1c1ccccc1,8.508638306165727
Cc1ccccc1S(=O)(=O)N1CCC(CC1)C(=O)NC1CCCCCC1,7.619788758288394
Cc1cccnc1-c1ccc2c(Nc3ccc(cc3)C(F)(F)F)noc2c1,7.154901959985743
Cc1cccnc1C(=O)N1CCN(Cc2ncc(s2)C(=O)NCc2ccc(Cl)cc2Cl)CC1,7.494850021680094
Cc1cccnc1N1CCN(Cc2ccc(s2)C(=O)NCc2ccc(Cl)cc2Cl)CC1=O,8.63264407897398
Cc1cccnc1N1CCN(Cc2ccc(s2)C(=O)NCc2ccccc2OC(F)(F)F)CC1=O,8.785156151952302
Cc1ccnc(NS(=O)(=O)c2ccc(NC(=O)NC34CC5CC(CC(C5)C3)C4)cc2)n1,7.769551078621726
Cc1ccoc1C(=O)N1CCC(CC1)NC(=O)Nc1ccc(OC(F)(F)F)cc1,9.585026652029182
Cc1ccoc1C(=O)N1CCC(CC1)NC(=O)Nc1ccc(cc1)C(F)(F)F,9.657577319177793
Cc1cnc(C)c(n1)N1CCN(Cc2ccc(s2)C(=O)NCc2ccccc2OC(F)(F)F)CC1,8.560667306169737
Cc1cnc(NC(=O)NC23CC4CC(CC(C4)C2)C3)s1,6.935542010773082
Cc1cnc(cn1)C(=O)N1CCC2(CC1)CN(CCO2)C(=O)Nc1ccc(OC(F)(F)F)cc1,9.045757490560675
Cc1cnc(cn1)C(=O)N1CCC2(CCN(C2)C(=O)Nc2ccc(OC(F)(F)F)cc2)CC1,9.397940008672037
Cc1cncc(n1)N1CCN(Cc2ccc(s2)C(=O)NCc2ccccc2OC(F)(F)F)CC1,8.560667306169737
Cc1csc(NC(=O)NC23CC4CC(CC(C4)C2)C3)n1,6.314258261397736
Cc1csc(NC(=O)NC2C3CC4CC(C3)CC2C4)n1,6.1487416512809245
Cc1n[nH]c(C)c1C(=O)N1CCN(Cc2ncc(s2)C(=O)NCc2ccc(Cl)cc2Cl)CC1,8.280668713016274
Cc1nc(NS(=O)(=O)c2ccc(NC(=O)NC34CC5CC(CC(C5)C3)C4)cc2)oc1C,7.886056647693163
Cc1nc(nc(n1)N1CCC(CC1)C(=O)NCc1ccccc1C(F)(F)F)N1CCOCC1,8.698970004336019
Cc1nc2cc(NC(=O)N[C@H]3C[C@@H]3c3ccccc3)ccc2o1,7.217921716469246
Cc1nnc(NC(=O)NC23CC4CC(CC(C4)C2)C3)o1,6.22548303427145
Cc1nnc(o1)-c1ccc(O[C@H]2CC[C@@H](CC2)NC(=O)Nc2ccc(OC(F)(F)F)cc2)cc1,8.397940008672037
Cc1noc(C)c1C(=O)N1CCN(Cc2ccc(s2)C(=O)NCc2ccc(Cl)cc2Cl)CC1,9.29929628285498
Cc1noc(C)c1C(=O)N1CCN(Cc2ccc(s2)C(=O)NCc2ccccc2C(F)(F)F)CC1,8.84163750790475
Cc1noc(C)c1C(=O)N1CCN(Cc2ccc(s2)C(=O)NCc2ccccc2OC(F)(F)F)CC1,8.7594507517174
Cc1noc(C)c1C(=O)N1CCN(Cc2ncc(s2)C(=O)NCc2ccc(Cl)cc2Cl)CC1,8.85078088734462
Cc1noc(C)c1CC(=O)N1CCN(Cc2ncc(s2)C(=O)NCc2ccc(Cl)cc2Cl)CC1,8.017276612331454
Cc1noc(NC(=O)NC23CC4CC(CC(C4)C2)C3)c1C,7.698970004336019
Cc1noc(NC(=O)NC23CC4CC(CC(C4)C2)C3)c1C#N,7.6020599913279625
Cc1noc(NC(=O)NC23CC4CC(CC(C4)C2)C3)c1Cl,9.301029995663981
Cc1noc(NS(=O)(=O)c2ccc(NC(=O)NC34CC5CC(CC(C5)C3)C4)cc2)c1C,7.508638306165727
Cc1noc(n1)C1CCN(CC1)C(=O)NC1CC1c1ccccc1,7.552841968657781
Cc1occc1C(=O)N1CCC(CC1)NC(=O)Nc1ccc(OC(F)(F)F)cc1,9.259637310505756
Cc1occc1C(=O)N1CCC(CC1)NC(=O)Nc1ccc(cc1)C(F)(F)F,9.404503778174426
Cc1occc1C(=O)N1CCC2(CCN(C2)C(=O)Nc2ccc(OC(F)(F)F)cc2)CC1,9.301029995663981
Cc1onc(NC(=O)NC23CC4CC(CC(C4)C2)C3)c1Br,9.096910013008056
ClC1(Cl)C(C=NNC(=O)c2cccc(Br)c2)C1c1ccccc1,7.97469413473523
ClC12CC3CC(CC(C1)c1ccccc31)(C2)NC(=O)NC1CCN(CC1)C(=O)C1CC1,9.397940008672037
ClC12CC3CC(CC(C1)c1ccccc31)(C2)NC(=O)NC1CCN(CC1)C(=O)C1CCOCC1,9.397940008672037
ClC12CC3CC(CC(C1)c1ccccc31)(C2)NC(=O)NC1CCN(CC1)C(=O)CCC1(CCC#C)N=N1,9.301029995663981
ClCC(=O)N1CCN(CCCCOc2cccc(NC(=O)NC34CC5CC(CC(C5)C3)C4)c2)CC1,8.853871964321762
ClCCS(=O)(=O)N1CCC(CC1)C(=O)NC1CCCCCC1,6.468521082957745
Clc1cc(Cl)cc(NC(=O)Nc2ccc(OCc3nc4ccccc4s3)cc2)c1,7.823908740944319
Clc1cc(NC(=O)NC23CC4CC(CC(C4)C2)C3)ccc1OCCN1CCOCC1,9.221848749616356
Clc1cc(OCCN2CCOCC2)ccc1NC(=O)NC12CC3CC(CC(C3)C1)C2,8.619788758288394
Clc1cc(c(Cl)s1)S(=O)(=O)N1CCC(CC1)C(=O)NC1CCCCCC1,7.6777807052660805
Clc1cc(sc1Cl)S(=O)(=O)N1CCC(CC1)C(=O)NC1CCCCCC1,5.376750709602099
Clc1ccc(CC(=O)Nc2ccc(OCCCN3CCOCC3)cc2)cc1,6.853871964321762
Clc1ccc(CC(=O)Nc2cccc(OCCCN3CCOCC3)c2)cc1,6.935542010773082
Clc1ccc(CCNC(=O)Cc2ccc(Oc3ccccc3)cc2)cc1,5.7447274948966935
Clc1ccc(CNC(=O)C2CCN(CC2)S(=O)(=O)c2ccccc2Br)c(Cl)c1,7.040481623027002
Clc1ccc(CNC(=O)N2CC3(C2)CN(C3)C(=O)c2ccccc2)c(Cl)c1,6.617982957425132
Clc1ccc(CNC(=O)N2CC3(C2)CN(C3)S(=O)(=O)c2ccccc2)c(Cl)c1,7.102372908709558
Clc1ccc(CNC(=O)N2CC3(C2)CN(C3)c2ncccn2)c(Cl)c1,5.633950790199765
Clc1ccc(CNC(=O)N2CC3(CCN3c3ncccn3)C2)c(Cl)c1,6.903089986991944
Clc1ccc(CNC(=O)N2CC3CN(C3C2)C(=O)c2ccccc2)c(Cl)c1,6.73754891026957
Clc1ccc(CNC(=O)N2CC3CN(C3C2)S(=O)(=O)c2ccccc2)c(Cl)c1,6.623423042943488
Clc1ccc(CNC(=O)N2CC3CN(C3C2)c2ncccn2)c(Cl)c1,6.442492798094342
Clc1ccc(CNC(=O)N2CCC(CC2)C(=O)NC2CCOCC2)c(Cl)c1,6.7447274948966935
Clc1ccc(CNC(=O)N2CCC(CC2)C(=O)NCCC2CCOCC2)c(Cl)c1,6.823908740944319
Clc1ccc(CNC(=O)N2CCC(CC2)C(=O)NCCN2CCCC2)c(Cl)c1,6.657577319177793
Clc1ccc(CNC(=O)N2CCC(CC2)Nc2ncccn2)c(Cl)c1,7.455931955649724
Clc1ccc(CNC(=O)N2CCC(CC2)Oc2ccc(cc2)C#N)c(Cl)c1,8.3767507096021
Clc1ccc(CNC(=O)N2CCC(CC2)Oc2cccc(c2)C#N)c(Cl)c1,8.309803919971486
Clc1ccc(CNC(=O)N2CCC(CC2)Oc2ccccc2)c(Cl)c1,8.327902142064282
Clc1ccc(CNC(=O)N2CCC(CC2)Oc2ccccc2C#N)c(Cl)c1,8.4089353929735
Clc1ccc(CNC(=O)N2CCC(CC2)Oc2ccncc2)c(Cl)c1,7.809668301829708
Clc1ccc(CNC(=O)N2CCC(CC2)Oc2ncccn2)c(Cl)c1,7.556737012541305
Clc1ccc(CNC(=O)N2CCC(Cc3ccccn3)CC2)c(Cl)c1,7.920818753952375
Clc1ccc(CNC(=O)N2CCN(CC2)c2ccccn2)c(Cl)c1,8.221848749616356
Clc1ccc(CNC(=O)c2ccc(=O)[nH]c2)c(Cl)c1,6.3979400086720375
Clc1ccc(CNC(=O)c2ccc(CCN3CCCC3)nc2)c(Cl)c1,5.823908740944319
Clc1ccc(CNC(=O)c2ccc(CN3CCN(C4CCCC4)C(=O)C3)s2)c(Cl)c1,8.628932137728263
Clc1ccc(CNC(=O)c2ccc(CN3CCN(CC3)C(=O)C3(CC3)c3ccccc3)s2)c(Cl)c1,8.931814138253838
Clc1ccc(CNC(=O)c2ccc(CN3CCN(CC3)C(=O)C3Cc4ccccc34)s2)c(Cl)c1,8.581698708680255
